Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link,SFDR
Xtrackers Ii Esg Gl Aggr Bond Ucits Etf,"33,682","-0,28",17:35:16,"33,66","33,686","33,682",,/borsa/etf/scheda/LU0942970103-ETFP.html?lang=it,Art. 8
Xtrackers Ii Esg Glo Agg Bond Ucits Etf,"20,86","-0,26",17:35:17,"20,86","20,89","20,86",,/borsa/etf/scheda/LU0942970798-ETFP.html?lang=it,Art. 8
Xtrackers Ii Eurozone Government Bond 1-3 Esg Tilted Ucits Etf,,,,,,"34,145",,/borsa/etf/scheda/LU3119430067-ETFP.html?lang=it,Art. 8
Xtrackers Ii Eurozone Government Bond 10+ Esg Tilted Ucits Etf,"28,67","-0,03",13:42:20,"28,625","28,67","28,67",,/borsa/etf/scheda/LU3119430570-ETFP.html?lang=it,Art. 8
Xtrackers Ii Eurozone Government Bond 3-5 Esg Tilted Ucits Etf,,,,,,"33,89",,/borsa/etf/scheda/LU3119430141-ETFP.html?lang=it,Art. 8
Xtrackers Ii Eurozone Government Bond 5-7 Esg Tilted Ucits Etf,,,,,,"33,925",,/borsa/etf/scheda/LU3119430224-ETFP.html?lang=it,Art. 8
Xtrackers Ii Eurozone Government Bond 7-10 Esg Tilted Ucits Etf,,,,,,"33,735",,/borsa/etf/scheda/LU3119430497-ETFP.html?lang=it,Art. 8
Xtrackers Japan Netzero Paris Ucits Etf,,,,,,"38,42",,/borsa/etf/scheda/IE00074JLU02-ETFP.html?lang=it,Art. 8
Xtrackers Mat Sept27 Eur Corp Ucits Etf,,,,,,"26,04",,/borsa/etf/scheda/LU2673523218-ETFP.html?lang=it,Art. 8
Xtrackers Mat Sept29 Eur Corp Ucits Etf,,,,,,"26,13",,/borsa/etf/scheda/LU2673523309-ETFP.html?lang=it,Art. 8
Xtrackers Mat Sept31 Eur Corp Ucits Etf,"29,895","-0,07",15:58:37,"29,895","29,895","29,885",,/borsa/etf/scheda/LU2673523481-ETFP.html?lang=it,Art. 8
Xtrackers Mat Sept33 Eur Corp Ucits Etf,"28,65","-0,31",10:52:29,"28,65","28,65","28,70",,/borsa/etf/scheda/LU2673523564-ETFP.html?lang=it,Art. 8
Xtrackers Msci Ac World Screened Ucits Etf,"50,57","-0,08",15:06:25,"50,57","50,57","50,45",,/borsa/etf/scheda/IE000VXC51U5-ETFP.html?lang=it,Art. 8
Xtrackers Msci Ac World Screened Ucits Etf,"46,26","-0,10",17:35:03,"46,09","46,315","46,26",,/borsa/etf/scheda/IE00BGHQ0G80-ETFP.html?lang=it,Art. 8
Xtrackers Msci Canada Screened Ucits Etf,"105,71","-0,55",16:48:58,"105,59","106,19","105,77",,/borsa/etf/scheda/LU0476289540-ETFP.html?lang=it,Art. 8
Xtrackers Msci China A Screened Swap Ucits Etf,,,,,,"18,818",,/borsa/etf/scheda/LU2469465822-ETFP.html?lang=it,Art. 8
Xtrackers Msci Em Asia Screened Swap Ucits Etf,"82,08","+1,23",17:35:03,"82,08","82,08","82,08",,/borsa/etf/scheda/LU0292107991-ETFP.html?lang=it,Art. 8
Xtrackers Msci Em Emea Esg Sw Ucits Etf,"43,035","-0,63",17:35:00,"43,035","43,06","43,035",,/borsa/etf/scheda/LU0292109005-ETFP.html?lang=it,Art. 8
Xtrackers Msci Sdg9 Inn Infras Ucits Etf,"31,275","-0,26",16:50:28,"31,225","31,53","31,235",,/borsa/etf/scheda/IE0005E47AH7-ETFP.html?lang=it,Art. 8
Xtrackers Msci Usa Esg Ucits Etf,"65,53","+0,35",17:35:15,"65,11","65,53","65,53",,/borsa/etf/scheda/IE00BFMNPS42-ETFP.html?lang=it,Art. 8
Xtrackers Msci Usa Esg Ucits Etf Eur Hdg,"10,512","+0,10",16:50:26,"10,512","10,512","10,53",,/borsa/etf/scheda/IE0000MMQ5M5-ETFP.html?lang=it,Art. 8
Xtrackers Msci Usa Screened Ucits Etf,"12,364","-0,13",15:07:11,"12,364","12,382","12,376",,/borsa/etf/scheda/IE000TSML5I8-ETFP.html?lang=it,Art. 8
Xtrackers Msci Usa Screened Ucits Etf,"52,839","-0,13",15:07:15,"52,78","52,839","52,89",,/borsa/etf/scheda/IE00BJZ2DC62-ETFP.html?lang=it,Art. 8
Xtrackers Msci Wld Highdiv Esg Ucits Etf,"36,60","+0,03",17:35:12,"36,58","36,60","36,60",,/borsa/etf/scheda/IE000NS5HRY9-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Esg Ucits Etf,"44,93","+0,18",17:35:05,"44,72","44,98","44,93",,/borsa/etf/scheda/IE00BZ02LR44-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Esg Ucits Etf D,,,,,,"9,131",,/borsa/etf/scheda/IE000E4BATC9-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Esg Ucits Etf Eur H,"83,26","-0,02",14:30:40,"82,94","83,45","83,39",,/borsa/etf/scheda/IE00BMY76136-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Qual Esg Ucits Etf,"45,065","+0,11",17:35:19,"44,965","45,065","45,065",,/borsa/etf/scheda/IE0003NQ0IY5-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Screened Ucits Etf,"25,615","-0,56",10:31:08,"25,615","25,68","25,68",,/borsa/etf/scheda/IE00BCHWNQ94-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Screened Ucits Etf Usd Acc,"9,277","-0,27",16:04:26,"9,277","9,298","9,279",,/borsa/etf/scheda/IE000I9HGDZ3-ETFP.html?lang=it,Art. 8
Xtrackers Msci World Value Esg Ucits Etf,"46,415","-0,01",17:35:24,"46,295","46,63","46,415",,/borsa/etf/scheda/IE000LAUZQT6-ETFP.html?lang=it,Art. 8
Xtrackers S&P 500 Equal Weight Scored & Screened Ucits Etf,"47,73","-0,22",15:53:40,"47,73","47,87","47,735",,/borsa/etf/scheda/IE0004MFRED4-ETFP.html?lang=it,Art. 8
Xtrackers S&P 500 Equal Weight Scored & Screened Ucits Etf,"12,626","-0,50",15:04:40,"12,626","12,71","12,664",,/borsa/etf/scheda/IE000IDLWOL4-ETFP.html?lang=it,Art. 8
Xtrackers S&P 500 Scored & Screened Ucits Etf,,,,,,"55,92",,/borsa/etf/scheda/IE0007ULOZS8-ETFP.html?lang=it,Art. 8
Xtrackers Target Maturity Sept 2027 Eur Corporate Bond Ucits Etf A,,,,,,"9,211",,/borsa/etf/scheda/LU2673522830-ETFP.html?lang=it,Art. 8
Xtrackers Target Maturity Sept 2028 Eur Corporate Bond Ucits Etf,,,,,,"35,815",,/borsa/etf/scheda/LU2810185665-ETFP.html?lang=it,Art. 8
Xtrackers Target Maturity Sept 2029 Eur Corporate Bond Ucits Etf A,,,,,,"9,184",,/borsa/etf/scheda/LU2673522913-ETFP.html?lang=it,Art. 8
Xtrackers Target Maturity Sept 2030 Eur Corporate Bond Ucits Etf,"35,73","+0,01",16:09:08,"35,73","35,73","35,725",,/borsa/etf/scheda/LU2809864296-ETFP.html?lang=it,Art. 8
Wisdomtree Us Quality Dividend Growth Ucits Etf - Usd Acc,,,,"47,565","47,565","47,334",,/borsa/etf/scheda/IE00BZ56RG20-XPAR.html?lang=it,Art. 8
Wisdomtree Us Quality Growth Ucits Etf A,"33,46","-0,34",09:04:10,"33,46","33,46","33,63",,/borsa/etf/scheda/IE000YGEAK03-ETFP.html?lang=it,Art. 8
Wisdomtree Us Value Ucits Etf - Usd Acc,,,,,,"22,165",,/borsa/etf/scheda/IE000F9AQNW6-ETFP.html?lang=it,Art. 8
Xt Usd Cor Bond Sh Dur Sri Pab Ucits Etf,,,,,,"15,668",,/borsa/etf/scheda/IE00BF8J5974-ETFP.html?lang=it,Art. 8
Xt Usd Corporate Bond Sri Pab  Ucits Etf,,,,,,"38,17",,/borsa/etf/scheda/IE00BL58LJ19-ETFP.html?lang=it,Art. 8
Xtr Esg Usd Em B Qu We Ucits Etf,,,,,,"8,35",,/borsa/etf/scheda/IE00BD4DXB77-ETFP.html?lang=it,Art. 8
Xtr Msci Acasia Exjpn Esg Swap Ucits Etf,"52,20","+0,35",13:37:09,"52,00","52,21","52,15",,/borsa/etf/scheda/LU0322252171-ETFP.html?lang=it,Art. 8
Xtra Es Us Emer Mar Bon Q W Ucits Etf,"9,04","-0,35",12:19:13,"9,04","9,04","9,034",,/borsa/etf/scheda/IE00BD4DX952-ETFP.html?lang=it,Art. 8
Xtrackers Developed Green Real Estate Esg Ucits Etf,"28,41","+0,19",17:11:42,"28,41","28,41","28,435",,/borsa/etf/scheda/IE00BN2BCY94-ETFP.html?lang=it,Art. 8
Xtrackers Em Mkt Netzero Paris Ucits Etf,"55,35","+0,64",17:19:45,"54,95","55,35","55,32",,/borsa/etf/scheda/IE000TZT8TI0-ETFP.html?lang=it,Art. 8
Xtrackers Emu Net Zero Paris A Ucits Etf,,,,,,"50,93",,/borsa/etf/scheda/IE000Y6L6LE6-ETFP.html?lang=it,Art. 8
Xtrackers Esg Eurozone Govt Ucits Etf,,,,,,"27,00",,/borsa/etf/scheda/LU2468423459-ETFP.html?lang=it,Art. 8
Xtrackers Esg Glb Govern Ucits Etf Eur H,,,,,,"5,625",,/borsa/etf/scheda/LU2385068593-ETFP.html?lang=it,Art. 8
Xtrackers Esg Global Governmen Ucits Etf,,,,,,"5,449",,/borsa/etf/scheda/LU2385068163-ETFP.html?lang=it,Art. 8
Xtrackers Esg Msci Europe Ucits Etf,"33,95","-0,18",17:35:11,"33,825","34,145","33,95",,/borsa/etf/scheda/IE00BFMNHK08-ETFP.html?lang=it,Art. 8
Xtrackers Eur Corp B Sri Pab  Ucits Etf,"142,34","-0,08",13:21:46,"142,34","142,34","142,38",,/borsa/etf/scheda/LU0484968812-ETFP.html?lang=it,Art. 8
Xtrackers Eur High Yield Corporate Bond Sri Pab Ucits Etf,"34,385","+0,00",17:12:59,"34,31","34,39","34,35",,/borsa/etf/scheda/IE0006GNB732-ETFP.html?lang=it,Art. 8
Xtrackers Europe Equity Enhanced Active Ucits Etf Eur Acc,,,,,,"33,935",,/borsa/etf/scheda/IE00002ZKAP0-ETFP.html?lang=it,Art. 8
Xtrackers Europe Netzero Paris Ucits Etf,,,,,,"41,915",,/borsa/etf/scheda/IE0001JH5CB4-ETFP.html?lang=it,Art. 8
Xtrackers Euroz Gover Esg Tilt Ucits Etf,"40,56","-0,05",17:35:11,"40,52","40,56","40,56",,/borsa/etf/scheda/LU2504537445-ETFP.html?lang=it,Art. 8
Yis Msci Europe Universal Ucits Etf Eur Acc,,,,,,"11,23",,/borsa/etf/scheda/LU2976315866-ETFP.html?lang=it,Art. 8
Yis Msci Europe Universal Ucits Etf Eur H Acc,,,,,,"11,424",,/borsa/etf/scheda/LU2976311444-ETFP.html?lang=it,Art. 8
Yis Msci Japan Universal Ucits Etf Eur Acc,,,,,,"12,256",,/borsa/etf/scheda/LU2976313812-ETFP.html?lang=it,Art. 8
Yis Msci Japan Universal Ucits Etf Eur H Acc,,,,,,"13,744",,/borsa/etf/scheda/LU2976314208-ETFP.html?lang=it,Art. 8
Yis Msci North America Selection Ucits Etf Usd,"8,801","-0,06",10:53:22,"8,801","8,801","8,843",,/borsa/etf/scheda/LU3249968184-ETFP.html?lang=it,Art. 8
Yis Msci North America Universal Ucits Etf Eur H Acc,,,,,,"11,454",,/borsa/etf/scheda/LU2976313655-ETFP.html?lang=it,Art. 8
Yis Msci North America Universal Ucits Etf Usd Acc,,,,,,"10,202",,/borsa/etf/scheda/LU3053349448-ETFP.html?lang=it,Art. 8
Yis Msci Pacific Ex Japan Universal Ucits Etf Eur Acc,,,,,,"11,204",,/borsa/etf/scheda/LU2976314463-ETFP.html?lang=it,Art. 8
Yis Msci Pacific Ex Japan Universal Ucits Etf Eur H Acc,,,,,,"10,56",,/borsa/etf/scheda/LU2976314620-ETFP.html?lang=it,Art. 8
Yis Msci Usa Growth Universal Ucits Etf Usd,,,,,,"9,162",,/borsa/etf/scheda/LU3053350024-ETFP.html?lang=it,Art. 8
Yis Msci Usa Selection Ucits Etf Usd Acc,,,,,,"10,104",,/borsa/etf/scheda/LU3053350610-ETFP.html?lang=it,Art. 8
Yis Msci Usa Universal Ucits Etf Usd Acc,"10,16","+0,00",15:25:00,"10,16","10,166","10,156",,/borsa/etf/scheda/LU3053349364-ETFP.html?lang=it,Art. 8
Yis Msci World Selection Ucits Etf Usd,,,,,,"8,91",,/borsa/etf/scheda/LU3147499951-ETFP.html?lang=it,Art. 8
Yis Msci World Universal Ucits Etf Usd,,,,,,"8,997",,/borsa/etf/scheda/LU3147499878-ETFP.html?lang=it,Art. 8
Janus Henderson Eur Ultrashort Ig Bond Paris-Aligned Climate Core Ucits Etf Eur Acc,,,,,,"10,816",,/borsa/etf/scheda/IE000WXLHR76-ETFP.html?lang=it,Art. 9
Jpm Carbon Tran Glb Equity Usd Ucits Etf,"43,515","-0,09",17:35:22,"43,31","43,54","43,515",,/borsa/etf/scheda/IE00BMDWYZ92-ETFP.html?lang=it,Art. 9
Jpm Carbon Transit Glb Eq Ctb Ucits Etf,"43,225","-0,08",17:35:07,"43,075","43,225","43,225",,/borsa/etf/scheda/IE000W95TAE6-ETFP.html?lang=it,Art. 9
Jpm Carbon Transition Global Equity Ucits Etf Eur,,,,,,"28,525",,/borsa/etf/scheda/IE0009TJ5T70-ETFP.html?lang=it,Art. 9
Jpm Climate Change Sol Ucits Etf Usd Acc,"39,055","+0,21",15:35:41,"39,055","39,35","38,995",,/borsa/etf/scheda/IE000O8S1EX4-ETFP.html?lang=it,Art. 9
Jpm Europe Research Enhanced Index Equity Sri Paris Aligned Active Ucits Etf,"30,02","-0,65",17:35:18,"30,02","30,02","30,02",,/borsa/etf/scheda/IE0003UN5CT1-ETFP.html?lang=it,Art. 9
Jpm Global Emerging Markets Research Enhanced Index Equity Sri Paris Aligned Active Ucits Etf,,,,,,"32,45",,/borsa/etf/scheda/IE000ANHU3J3-ETFP.html?lang=it,Art. 9
Jpm Global Rei Sri Pa Ucits Etf Eurh Acc,,,,,,"33,915",,/borsa/etf/scheda/IE000UZIKD07-ETFP.html?lang=it,Art. 9
Jpm Global Rei Sri Pa Ucits Etf Usd Acc,"33,095","-0,54",16:04:40,"33,095","33,22","33,17",,/borsa/etf/scheda/IE000BXC49I6-ETFP.html?lang=it,Art. 9
Jpm Us Rei Sri Pa Ucits Etf Eurh Acc,,,,,,"33,90",,/borsa/etf/scheda/IE0006HMLPV6-ETFP.html?lang=it,Art. 9
Jpm Us Rei Sri Pa Ucits Etf Usd Acc,,,,,,"33,59",,/borsa/etf/scheda/IE00069JGT58-ETFP.html?lang=it,Art. 9
L&G Clean Energy Ucits Etf,"15,208","-0,04",17:35:20,"15,118","15,378","15,208",,/borsa/etf/scheda/IE00BK5BCH80-ETFP.html?lang=it,Art. 9
L&G Clean Water Ucits Etf,"17,966","-1,08",17:35:23,"17,952","18,092","17,966",,/borsa/etf/scheda/IE00BK5BC891-ETFP.html?lang=it,Art. 9
L&G Emerging Markets Equity Ucits Etf,"16,384","+0,69",10:10:13,"16,382","16,384","16,418",,/borsa/etf/scheda/IE000CBYU7J5-ETFP.html?lang=it,Art. 9
L&G Hydrogen Economy Ucits Etf,"7,294","+1,29",17:35:28,"7,187","7,301","7,294",,/borsa/etf/scheda/IE00BMYDM794-ETFP.html?lang=it,Art. 9
L&G Us Esg Paris Aligned Ucits Etf,,,,,,"21,975",,/borsa/etf/scheda/IE00BKLWY790-ETFP.html?lang=it,Art. 9
Ossiam Bloomberg Asia Pacific Ex Japan Pab Nr - Ucits Etf 1c (Eur),"128,1154","-0,77",17:35:07,"128,1152","128,35","128,1154",,/borsa/etf/scheda/LU2491210618-XPAR.html?lang=it,Art. 9
Ossiam Bloomberg Canada Pab Nr Ucits Etf - 1a (Eur),,,,"149,0821","149,0821","148,2316",,/borsa/etf/scheda/IE0006QX3Y11-XPAR.html?lang=it,Art. 9
Ossiam Bloomberg Europe Ex Eurozone Pab Nr - Ucits Etf 1c (Eur),"185,9007","-0,43",09:04:19,"185,9007","185,9007","185,0861",,/borsa/etf/scheda/LU1655103486-XPAR.html?lang=it,Art. 9
Ossiam Bloomberg Eurozone Pab Nr - Ucits Etf 1c (Eur),"172,06","-0,77",10:52:29,"172,00","173,00","172,88",,/borsa/etf/scheda/LU1847674733-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Jpm Esg Green Social & Sustainability Ig Eur Bond Ucits Etf,,,,,,"8,21",,/borsa/etf/scheda/LU2365458814-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Jpm Esg Green Social & Sustainability Ig Eur Bond Ucits Etf,,,,,,"8,2088",,/borsa/etf/scheda/LU2365458814-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Low Carbon 100 Europe Pab,"278,75","-0,09",17:35:22,"277,25","278,90","278,75",,/borsa/etf/scheda/LU1377382368-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Low Carbon 300 World Pab Ucits Etf Capitalisation,,,,"17,8009","17,8009","17,8347",,/borsa/etf/scheda/LU2194449075-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emerging Sri Pab Ucits Etf,,,,,,"119,37",,/borsa/etf/scheda/LU1659681313-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emerging Sri Pab Ucits Etf,,,,"118,68","118,68","119,36",,/borsa/etf/scheda/LU1659681313-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emerging Sri Pab Ucits Etf,"16,3367","+1,01",17:35:22,"16,1645","16,3367","16,3367",,/borsa/etf/scheda/LU1659681230-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emerging Sri Pab Ucits Etf,,,,"186,69","186,69","188,25",,/borsa/etf/scheda/LU1291098314-XPMC.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emu Sri Pab Ucits Etf,"17,3669","-0,08",17:35:26,"17,2968","17,4104","17,3669",,/borsa/etf/scheda/LU1953137681-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Emu Sri Pab Ucits Etf,,,,,,"17,354",,/borsa/etf/scheda/LU1953137681-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Europe Small Caps Sri Pab Ucits Etf,,,,,,"320,45",,/borsa/etf/scheda/LU1291101555-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Europe Small Caps Sri Pab Ucits Etf,"320,47","-0,69",17:35:02,"319,487","321,463","320,47",,/borsa/etf/scheda/LU1291101555-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Europe Sri Pab Ucits Etf,"37,468","-0,48",17:35:12,"37,468","37,507","37,468",,/borsa/etf/scheda/LU1753045332-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Europe Sri Pab Ucits Etf,"30,9056","-0,77",17:35:08,"30,8885","31,0305","30,9056",,/borsa/etf/scheda/LU1753045415-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Europe Sri Pab Ucits Etf,,,,,,"30,90",,/borsa/etf/scheda/LU1753045415-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Japan Sri Pab Ucits Etf,"26,8038","-1,06",15:38:04,"26,7869","26,9874","26,7993",,/borsa/etf/scheda/LU1753045845-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Japan Sri Pab Ucits Etfbnp Paribas Easy Msci Japan Sri Pab Ucits Etf,"21,7488","-1,00",15:38:10,"21,735","21,8548","21,7487",,/borsa/etf/scheda/LU1753045928-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Japan Sri Pab Ucits Etfbnp Paribas Easy Msci Japan Sri Pab Ucits Etf,"21,72","-1,12",15:47:03,"21,72","21,845","21,75",,/borsa/etf/scheda/LU1753045928-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Usa Sri Pab Ucits Etf,,,,,,"20,20",,/borsa/etf/scheda/LU1659681669-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Usa Sri Pab Ucits Etf,"20,1856","-0,10",09:04:29,"20,1856","20,1856","20,1939",,/borsa/etf/scheda/LU1659681669-XPAR.html?lang=it,Art. 9
Franklin Sustainable Euro Green Bond Ucits Etf,,,,"23,845","23,845","23,88",,/borsa/etf/scheda/IE00BHZRR253-XAMS.html?lang=it,Art. 9
Goldman Gbl Green Bond Ucits Etf H D,,,,,,"48,935",,/borsa/etf/scheda/IE000L0X6L81-ETFP.html?lang=it,Art. 9
Goldman Sachs Ac B Paal St Us Cap Eq Ucits Etf,"82,71","-0,17",09:04:28,"82,71","82,71","82,76",,/borsa/etf/scheda/IE00BJ5CNR11-ETFP.html?lang=it,Art. 9
Guinness Sustainable Energy Ucits Etf,"6,904","+0,15",17:08:40,"6,901","6,94","6,922",,/borsa/etf/scheda/IE00BNC1F287-ETFP.html?lang=it,Art. 9
Guinness Sustainable Energy Ucits Etf,,,,"6,919","6,919","6,9318",,/borsa/etf/scheda/IE00BNC1F287-XPAR.html?lang=it,Art. 9
Invesco Hydrogen Economy Ucits Etf,"5,00","+0,83",13:22:42,"5,00","5,00","4,979",,/borsa/etf/scheda/IE00053WDH64-ETFP.html?lang=it,Art. 9
Invesco Wind Energy Ucits Etf,"6,477","+0,68",17:05:42,"6,458","6,488","6,47",,/borsa/etf/scheda/IE0008RX29L5-ETFP.html?lang=it,Art. 9
Ishares Global Clean Energy Transition Ucits Etf  Usd (Acc),"25,2761","-0,85",17:35:05,"25,09","25,6155","25,2761",,/borsa/etf/scheda/IE000U58J0M1-XPAR.html?lang=it,Art. 9
Ishares Global Clean Energy Transition Ucits Etf  Usd (Acc),"29,5713","-0,81",17:35:17,"29,40","30,0054","29,5713",,/borsa/etf/scheda/IE000U58J0M1-XAMC.html?lang=it,Art. 9
Ishares Msci Emu Paris-Aligned Climate Ucits Etf Eur (Acc),"6,797","-0,23",17:35:17,"6,749","6,797","6,797",,/borsa/etf/scheda/IE00BL6K8D99-XAMS.html?lang=it,Art. 9
Ishares Msci Emu Paris-Aligned Climate Ucits Etf Eur (Dist),"6,127","-0,24",15:49:21,"6,121","6,127","6,122",,/borsa/etf/scheda/IE000FOSCLU1-XAMS.html?lang=it,Art. 9
Ishares Msci Europe Paris-Aligned Climate Ucits Etf Eur (Acc),"6,84","-0,97",10:33:00,"6,84","6,87","6,858",,/borsa/etf/scheda/IE00BL6K8C82-XAMS.html?lang=it,Art. 9
Ishares Msci Europe Paris-Aligned Climate Ucits Etf Eur (Dist),"6,198","-0,61",16:52:47,"6,18","6,203","6,192",,/borsa/etf/scheda/IE000HH3SU50-XAMS.html?lang=it,Art. 9
Ishares Msci World Paris-Aligned Climate Ucits Etf Usd (Acc),"7,9214","-0,43",16:07:05,"7,9214","7,9364","7,9433",,/borsa/etf/scheda/IE00BMXC7W70-XAMC.html?lang=it,Art. 9
Ishares Msci World Paris-Aligned Climate Ucits Etf Usd (Dist),"7,5046","+0,00",13:08:12,"7,4775","7,5046","7,4938",,/borsa/etf/scheda/IE00BN92ZL31-XAMC.html?lang=it,Art. 9
Ishares Msci World Small Cap Esg Enhanced Ucits Etf Usd (Acc),"6,6653","-0,62",17:35:00,"6,65","6,6653","6,6653",,/borsa/etf/scheda/IE000T9EOCL3-XAMC.html?lang=it,Art. 9
Ishares S&P 500 Paris-Aligned Climate Ucits Etf Usd (Acc),"8,5988","-0,32",13:04:52,"8,59","8,5988","8,6343",,/borsa/etf/scheda/IE00BMXC7V63-XAMC.html?lang=it,Art. 9
Ishares Smart City Infra Ucits Etf Usd (Dist),,,,"9,7305","9,7305","9,7602",,/borsa/etf/scheda/IE00BKTLJB70-XAMC.html?lang=it,Art. 9
Ishares € Green Bond Ucits Etf,"3,965","-0,39",10:50:08,"3,965","3,965","3,9775",,/borsa/etf/scheda/IE00BMDBMN04-ETFP.html?lang=it,Art. 9
Janus Henderson Eur Ig Bond Paris-Aligned Climate Core Ucits Etf Acc,"9,853","-0,29",10:50:28,"9,853","9,853","9,878",,/borsa/etf/scheda/IE00BN4GXL63-ETFP.html?lang=it,Art. 9
Ubs Sustainable Development Bank Bonds 5-10 Ucits Etf Heur Acc,"5,098","-0,12",16:15:24,"5,086","5,099","5,096",,/borsa/etf/scheda/LU2880762948-ETFP.html?lang=it,Art. 9
Ubs Sustainable Development Bank Bonds 5-10 Ucits Etf Usd Acc,"4,852","-0,10",16:56:44,"4,843","4,852","4,85",,/borsa/etf/scheda/LU2880762781-ETFP.html?lang=it,Art. 9
Vaneck Circular Economy Ucits Etf,"23,53","-1,90",16:02:45,"23,53","23,635","23,535",,/borsa/etf/scheda/IE0001J5A2T9-ETFP.html?lang=it,Art. 9
Vaneck Genomics N Healthca Inn Ucits Etf,,,,,,"17,228",,/borsa/etf/scheda/IE000B9PQW54-ETFP.html?lang=it,Art. 9
Vaneck Hydrogen Economy  Ucits Etf,"8,306","+1,98",17:35:10,"8,15","8,382","8,306",,/borsa/etf/scheda/IE00BMDH1538-ETFP.html?lang=it,Art. 9
Vaneck Medical Robotics And Bionic Engineering Ucits Etf,"15,83","-0,44",16:51:34,"15,83","15,90","15,754",,/borsa/etf/scheda/IE0005TF96I9-ETFP.html?lang=it,Art. 9
Vaneck Sust Future Of Food Ucits Etf,,,,,,"18,752",,/borsa/etf/scheda/IE0005B8WVT6-ETFP.html?lang=it,Art. 9
Wisdomtree Global Sust Equity Ucits Etf,,,,,,"26,475",,/borsa/etf/scheda/IE000XNILW20-ETFP.html?lang=it,Art. 9
Wisdomtree Renewable Energy Ucits Etf,"27,94","-0,07",17:27:16,"27,655","28,44","27,87",,/borsa/etf/scheda/IE000P3D0W60-ETFP.html?lang=it,Art. 9
Xtrackers Eur Corp Green Bond Ucits Etf,"27,86","+0,02",17:35:10,"27,775","27,86","27,86",,/borsa/etf/scheda/IE000MCVFK47-ETFP.html?lang=it,Art. 9
Xtrackers Euroz Gov Green Bond Ucits Etf,,,,,,"33,365",,/borsa/etf/scheda/LU2504532487-ETFP.html?lang=it,Art. 9
Xtrackers Usd Corp Green Bond Ucits Etf,,,,,,"27,81",,/borsa/etf/scheda/IE0003W9O921-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci Usa Sri Pab Ucits Etf,"22,0939","+0,06",17:35:11,"22,0689","22,1211","22,0939",,/borsa/etf/scheda/LU1659681586-XPAR.html?lang=it,Art. 9
Bnp Paribas Easy Msci Usa Sri Pab Ucits Etf,"23,0278","+0,02",17:35:18,"23,0155","23,0278","23,0278",,/borsa/etf/scheda/LU1291103338-XPMC.html?lang=it,Art. 9
Bnp Paribas Easy Msci World Sri Pab Ucits Etf,"21,905","-0,25",13:04:52,"21,905","21,925","21,94",,/borsa/etf/scheda/LU1615092217-ETFP.html?lang=it,Art. 9
Bnp Paribas Easy Msci World Sri Pab Ucits Etf,"21,0945","-0,01",14:12:06,"21,038","21,0945","21,0913",,/borsa/etf/scheda/LU1291108642-XPMC.html?lang=it,Art. 9
Bnp Paribas Easy Msci World Sri Pab Ucits Etf,"21,9611","-0,00",17:35:02,"21,88","21,9611","21,9611",,/borsa/etf/scheda/LU1615092217-XPAR.html?lang=it,Art. 9
Bnpp Easy Ecpi Gl Esg Hydrogen Ucits Etf,"13,948","-0,39",17:35:23,"13,924","14,002","13,948",,/borsa/etf/scheda/LU2365458145-ETFP.html?lang=it,Art. 9
Bnpp Easy Ftse Epra Eu Ctb Ucits Etf,,,,,,"6,803",,/borsa/etf/scheda/LU2008763935-ETFP.html?lang=it,Art. 9
Bnpp Easy Low Carb Europe Pab Ucits Etf,"278,65","-0,25",17:35:04,"278,05","279,15","278,65",,/borsa/etf/scheda/LU1377382368-ETFP.html?lang=it,Art. 9
